"","age","gender","race","gayFavorFederalMarriage","gayFavorStateMarriage","gayKnowSomeone"
"63340",30,"Female","White","No",NA,"Yes"
"63341",52,"Female","White","No",NA,NA
"63342",62,"Female","White","No",NA,NA
"63343",51,"Male","White","No",NA,NA
"63344",69,"Female","White","No",NA,NA
"63345",75,"Male","White","Yes",NA,"No"
"63346",34,"Female","Other","No",NA,"Yes"
"63347",NA,"Female","White","Yes",NA,NA
"63348",43,"Male","White","No",NA,NA
"63349",57,"Male","White","No",NA,NA
"63350",82,"Female","White","No",NA,NA
"63351",25,"Male","Hispanic","No",NA,NA
"63352",41,"Male",NA,"Yes",NA,"No"
"63353",64,"Female","White","No",NA,NA
"63354",39,"Female","White","Yes",NA,"Yes"
"63355",37,"Female","White","No",NA,"Yes"
"63356",50,"Male","White","No",NA,NA
"63357",57,"Male","White","Yes",NA,NA
"63358",55,"Female","White","No",NA,NA
"63359",35,"Female","Hispanic","Yes",NA,NA
"63360",63,"Female","White","Yes",NA,NA
"63361",32,"Female","White","No",NA,NA
"63362",55,"Female","White","No",NA,"No"
"63363",39,"Female","White","Yes",NA,"No"
"63364",72,"Male","White","No",NA,NA
"63365",50,"Female","White","No",NA,NA
"63366",47,"Female","White","Yes",NA,"Yes"
"63367",35,"Male","White","Yes",NA,NA
"63368",53,"Female","White","No",NA,NA
"63369",46,"Female","White","No",NA,NA
"63370",64,"Male","White","Yes",NA,NA
"63371",34,"Female","White","No",NA,NA
"63372",60,"Female","White","No",NA,NA
"63373",32,"Male","Black","No",NA,"Yes"
"63374",55,"Female","White","Yes",NA,NA
"63375",45,"Female","White","Yes",NA,NA
"63376",64,"Female","White","No",NA,NA
"63377",34,"Male","White","No",NA,"No"
"63378",67,"Female","White","Yes",NA,NA
"63379",48,"Female","Black","Yes",NA,NA
"63380",51,"Female","White","Yes",NA,NA
"63381",25,"Male","Black","No",NA,NA
"63382",32,"Male","White","No",NA,NA
"63383",25,"Female","Hispanic","Yes",NA,"Yes"
"63384",58,"Male","Black","No",NA,NA
"63385",66,"Female","White","No",NA,NA
"63386",64,"Female","White","No",NA,NA
"63387",33,"Male","Hispanic","Yes",NA,NA
"63388",32,"Female","Other","No",NA,NA
"63389",41,"Male","White","Yes",NA,NA
"63390",42,"Female","White","Yes",NA,NA
"63391",91,"Female","White","Yes",NA,"No"
"63392",55,"Male","White","No","Yes","Yes"
"63393",49,"Male","Other","No",NA,"No"
"63394",23,"Female","White","No",NA,NA
"63395",47,"Female","White","No",NA,NA
"63396",62,"Male","White","No",NA,NA
"63397",28,"Female","White","Yes",NA,"No"
"63398",65,"Female","Black","Yes",NA,"No"
"63399",51,"Male","White","No",NA,NA
"63400",NA,"Male","White","Yes",NA,NA
"63401",25,"Female","White","No",NA,"Yes"
"63402",36,"Female","White","No",NA,NA
"63403",24,"Male","White","No",NA,NA
"63404",84,"Female","Other","Yes",NA,NA
"63405",40,"Male","Hispanic","Yes",NA,NA
"63406",71,"Female","White","No",NA,NA
"63407",49,"Female","White","No",NA,NA
"63408",67,"Female","White","No",NA,NA
"63409",36,"Female","Hispanic","No",NA,NA
"63410",35,"Male","White","Yes",NA,NA
"63411",65,"Female","White","Yes",NA,NA
"63412",48,"Male","Black","No",NA,NA
"63413",29,"Female","White","No",NA,NA
"63414",50,"Female","White","No",NA,NA
"63415",48,"Male","Other","Yes",NA,NA
"63416",48,"Male","White","Yes",NA,NA
"63417",53,"Male","White","No",NA,NA
"63418",44,"Female","White","No",NA,NA
"63419",54,"Male","White","No",NA,NA
"63420",22,"Female","White","No",NA,NA
"63421",32,"Female","White","No",NA,"Yes"
"63422",34,"Male","White","No",NA,"Yes"
"63423",79,"Female","White","No",NA,NA
"63424",34,"Female","White","Yes",NA,"Yes"
"63425",45,"Female","White","No",NA,"No"
"63426",43,"Male","White","No",NA,NA
"63427",74,"Female","White","Yes",NA,NA
"63428",81,"Female","Hispanic","Yes",NA,NA
"63429",77,"Female","White","No",NA,NA
"63430",44,"Male","White","No",NA,NA
"63431",52,"Male","White","No",NA,NA
"63432",70,"Female","White","No",NA,"No"
"63433",70,"Male","White","No",NA,NA
"63434",39,"Male","White","Yes",NA,NA
"63435",49,"Female","Hispanic","Yes",NA,"No"
"63436",53,"Female","White","Yes",NA,NA
"63437",41,"Female","White","No","No","No"
"63438",60,"Female","White","No",NA,NA
"63439",47,"Female","White","No",NA,NA
"63440",47,"Female","White","Yes",NA,"Yes"
"63441",46,"Male","White","Yes",NA,"No"
"63442",53,"Female","Hispanic","Yes",NA,NA
"63443",29,"Female","White","No",NA,NA
"63444",70,"Female","White","Yes","No","No"
"63445",74,"Male","White","No",NA,NA
"63446",65,"Female","White","Yes",NA,NA
"63447",25,"Female","White","Yes",NA,NA
"63448",35,"Male","White","No",NA,NA
"63449",44,"Male","White","Yes",NA,"Yes"
"63450",25,"Female","White","Yes",NA,NA
"63451",27,"Female","White","No",NA,NA
"63452",36,"Male","Hispanic","No",NA,"No"
"63453",78,"Male","Other","No",NA,NA
"63454",24,"Male","Hispanic","Yes",NA,"No"
"63455",63,"Female","Hispanic","No",NA,NA
"63456",50,"Female","White","No",NA,NA
"63457",53,"Female","White","No",NA,"Yes"
"63458",39,"Male","Hispanic","No",NA,"Yes"
"63459",41,"Female","White","Yes",NA,NA
"63460",39,"Female","Black","No",NA,NA
"63461",44,"Female","Black","No",NA,NA
"63462",70,"Female","White","Yes",NA,"Yes"
"63463",22,"Female","White","Yes",NA,"No"
"63464",18,"Male","White","No",NA,NA
"63465",67,"Female","White","No",NA,"Yes"
"63466",34,"Male","White","Yes",NA,"Yes"
"63467",33,"Male","White","Yes",NA,NA
"63468",68,"Female","White","Yes",NA,NA
"63469",43,"Female","White","Yes",NA,"No"
"63470",63,"Female","White","No",NA,NA
"63471",36,"Female","White","No",NA,NA
"63472",33,"Male","White","Yes",NA,NA
"63473",20,"Male","White","No",NA,"Yes"
"63474",76,"Female","White","No","Yes","Yes"
"63475",44,"Male","White","No",NA,NA
"63476",26,"Female","Hispanic","Yes",NA,NA
"63477",40,"Female","Other","Yes",NA,NA
"63478",72,"Female","White","No",NA,NA
"63479",19,"Female","White","No",NA,NA
"63480",NA,"Male",NA,"No",NA,NA
"63481",87,"Male","White","Yes",NA,NA
"63482",67,"Female","White","No",NA,NA
"63483",69,"Male","White","Yes",NA,NA
"63484",50,"Female","White","No",NA,"Yes"
"63485",47,"Male","Black","No",NA,NA
"63486",29,"Male","Hispanic","No",NA,NA
"63487",60,"Male","Black","No",NA,NA
"63488",69,"Female","White","No",NA,NA
"63489",48,"Male","White","Yes",NA,NA
"63490",20,"Male","Black","No",NA,NA
"63491",28,"Female","White","No",NA,NA
"63492",80,"Male","White","No",NA,NA
"63493",45,"Male","White","Yes",NA,"Yes"
"63494",52,"Male","White","No",NA,NA
"63495",50,"Male",NA,"Yes",NA,NA
"63496",59,"Female","White","No",NA,"Yes"
"63497",57,"Female","White","No",NA,"Yes"
"63498",21,"Female","Other","No",NA,"Yes"
"63499",44,"Male","White","No",NA,NA
"63500",54,"Male","White","Yes",NA,NA
"63501",42,"Female","White","No","No","Yes"
"63502",70,"Male","White","No",NA,NA
"63503",50,"Male","White","No",NA,NA
"63504",21,"Female","White","No",NA,NA
"63505",50,"Female","White","No",NA,NA
"63506",41,"Male","Hispanic","No",NA,"No"
"63507",58,"Female","White","No",NA,NA
"63508",46,"Female","White","Yes",NA,NA
"63509",42,"Female","White","Yes",NA,NA
"63510",41,"Male","White","Yes",NA,"No"
"63511",82,"Female","White","No",NA,NA
"63512",66,"Male","White","No",NA,NA
"63513",56,"Male","White","Yes",NA,NA
"63514",37,"Male","Black","Yes",NA,NA
"63515",36,"Female","Hispanic","No",NA,NA
"63516",52,"Male","Hispanic","Yes",NA,NA
"63517",68,"Female","White","No",NA,NA
"63518",35,"Male","White","No",NA,NA
"63519",41,"Male","White","No",NA,NA
"63520",29,"Female","White","No",NA,NA
"63521",39,"Male","White","Yes",NA,NA
"63522",44,"Male","White","No",NA,NA
"63523",60,"Male","Black","No",NA,"Yes"
"63524",43,"Female","White","No",NA,"No"
"63525",49,"Female","White","No",NA,NA
"63526",22,"Female","White","No",NA,NA
"63527",58,"Female","White","No",NA,NA
"63528",64,"Female","White","No",NA,NA
"63529",58,"Male","Other","Yes",NA,NA
"63530",72,"Male","White","Yes",NA,"No"
"63531",31,"Female","Hispanic","Yes",NA,NA
"63532",34,"Female",NA,"Yes",NA,"Yes"
"63533",32,"Female","White","No",NA,NA
"63534",72,"Female","White","Yes",NA,NA
"63535",85,"Female","White","No","No","No"
"63536",61,"Female","White","Yes",NA,"Yes"
"63537",86,"Female","White","No",NA,NA
"63538",46,"Male","White","Yes",NA,NA
"63539",82,"Male","White","No",NA,NA
"63540",29,"Female","White","Yes",NA,NA
"63541",47,"Female","White","Yes",NA,NA
"63542",18,"Female","Black","Yes","No","No"
"63543",51,"Male","Hispanic","Yes",NA,NA
"63544",46,"Female","White","Yes",NA,NA
"63545",55,"Male","Other","No",NA,NA
"63546",48,"Male","White","No",NA,NA
"63547",43,"Male","White","Yes",NA,NA
"63548",57,"Male","White","No","Yes","Yes"
"63549",68,"Male","White","Yes",NA,NA
"63550",44,"Female","White","Yes",NA,NA
"63551",44,"Female","White","No",NA,NA
"63552",51,"Female","White","No",NA,"Yes"
"63553",64,"Female","White","No",NA,NA
"63554",48,"Male","White","Yes",NA,"Yes"
"63555",29,"Female","Hispanic","No",NA,NA
"63556",23,"Female","White","Yes",NA,"Yes"
"63557",73,"Female","White","Yes",NA,"No"
"63558",54,"Female","Hispanic","No",NA,NA
"63559",65,"Female","White","Yes",NA,"No"
"63560",54,"Female","Black","Yes",NA,NA
"63561",42,"Male","White","No",NA,NA
"63562",57,"Female","White","No","Yes","Yes"
"63563",49,"Male","White","Yes",NA,NA
"63564",74,"Female","White","No",NA,"No"
"63565",31,"Female","White","No",NA,NA
"63566",62,"Male","White","No",NA,"Yes"
"63567",42,"Male","White","No",NA,NA
"63568",31,"Female","White","No",NA,NA
"63569",19,"Male","Black","Yes",NA,"No"
"63570",57,"Female","White","No",NA,"Yes"
"63571",43,"Female","White","Yes",NA,NA
"63572",72,"Female","White","No",NA,NA
"63573",67,"Female","White","No",NA,"No"
"63574",48,"Female","White","No",NA,"Yes"
"63575",51,"Female","White","Yes",NA,"Yes"
"63576",32,"Male",NA,"No",NA,NA
"63577",59,"Female","Black","No",NA,NA
"63578",31,"Female","Black","No",NA,NA
"63579",78,"Female","White","No",NA,NA
"63580",55,"Female","White","Yes",NA,NA
"63581",40,"Male","White","No",NA,NA
"63582",78,"Male","White","Yes",NA,NA
"63583",74,"Male","White","No",NA,NA
"63584",47,"Male","White","No","No","No"
"63585",29,"Male","White","No",NA,"Yes"
"63586",64,"Female","White","No",NA,NA
"63587",24,"Male","Hispanic","No",NA,NA
"63588",59,"Female","White","No",NA,NA
"63589",67,"Female","Black","Yes",NA,NA
"63590",56,"Female","White","Yes",NA,NA
"63591",61,"Female","White","Yes",NA,NA
"63592",51,"Female","White","No",NA,"Yes"
"63593",60,"Male","White","Yes",NA,NA
"63594",82,"Male","White","No",NA,"No"
"63595",44,"Male","Black","No",NA,NA
"63596",51,"Female","White","Yes",NA,NA
"63597",37,"Male","White","Yes",NA,"Yes"
"63598",77,"Male","White","No",NA,NA
"63599",41,"Female","Other","Yes",NA,"Yes"
"63600",44,"Male","White","Yes",NA,NA
"63601",40,"Male","Black","Yes","Yes","Yes"
"63602",72,"Female","White","No",NA,NA
"63603",42,"Male","White","No",NA,NA
"63604",53,"Male","Hispanic","No",NA,"No"
"63605",31,"Male","White","Yes",NA,NA
"63606",47,"Male","White","Yes",NA,"No"
"63607",79,"Female","White","No",NA,NA
"63608",22,"Male","White","Yes",NA,"Yes"
"63609",50,"Female","White","Yes",NA,"Yes"
"63610",64,"Female","White","No",NA,NA
"63611",51,"Female","White","No",NA,"Yes"
"63612",46,"Female","White","Yes",NA,"Yes"
"63613",71,"Female","White","Yes",NA,NA
"63614",56,"Male","White","Yes",NA,NA
"63615",85,"Female","White","No",NA,"Yes"
"63616",27,"Male","White","No",NA,"Yes"
"63617",42,"Male","White","Yes",NA,NA
"63618",23,"Male","Hispanic","Yes",NA,NA
"63619",25,"Female","White","No","Yes","Yes"
"63620",64,"Female","White","Yes",NA,"Yes"
"63621",65,"Male","White","Yes",NA,NA
"63622",54,"Male","White","No",NA,"Yes"
"63623",48,"Female","White","No",NA,NA
"63624",63,"Female","White","Yes",NA,"No"
"63625",34,"Female","White","No",NA,NA
"63626",83,"Female","White","No",NA,NA
"63627",35,"Male","White","No",NA,NA
"63628",54,"Female","White","No",NA,NA
"63629",26,"Female","Black","Yes","No","Yes"
"63630",70,"Female","White","No",NA,"No"
"63631",77,"Female","White","No",NA,NA
"63632",65,"Male","White","No",NA,NA
"63633",62,"Female","Black","No",NA,NA
"63634",47,"Male","White","No",NA,NA
"63635",65,"Male","White","Yes",NA,NA
"63636",73,"Female","White","No",NA,NA
"63637",24,"Male","White","No",NA,NA
"63638",42,"Female","White","No",NA,NA
"63639",19,"Male","Hispanic","Yes",NA,"Yes"
"63640",NA,"Female","White","Yes",NA,NA
"63641",35,"Male","Black","No",NA,NA
"63642",37,"Male","White","No",NA,"Yes"
"63643",78,"Male","White","No",NA,NA
"63644",55,"Male","White","No",NA,"Yes"
"63645",37,"Male","Other","Yes",NA,NA
"63646",54,"Female","White","Yes",NA,NA
"63647",37,"Female","White","No","No","Yes"
"63648",53,"Male","Hispanic","Yes",NA,"No"
"63649",NA,"Male",NA,"Yes",NA,"No"
"63650",42,"Female","White","Yes",NA,NA
"63651",23,"Female","White","No",NA,NA
"63652",63,"Female","White","Yes",NA,"No"
"63653",43,"Male","White","Yes",NA,"No"
"63654",33,"Female","White","No",NA,"Yes"
"63655",33,"Female","White","No",NA,NA
"63656",76,"Female","White","Yes",NA,NA
"63657",22,"Female","White","Yes",NA,"Yes"
"63658",39,"Male","White","No",NA,NA
"63659",47,"Female","White","No",NA,NA
"63660",57,"Female","White","Yes",NA,"Yes"
"63661",91,"Female","White","No",NA,NA
"63662",69,"Male","White","Yes",NA,NA
"63663",32,"Male","Hispanic","Yes",NA,NA
"63664",55,"Male","White","No",NA,"Yes"
"63665",78,"Female","White","No",NA,"Yes"
"63666",21,"Female","White","No",NA,NA
"63667",79,"Female","White","No",NA,NA
"63668",72,"Female","White","No",NA,NA
"63669",30,"Female","Black","Yes",NA,NA
"63670",59,"Female","White","No",NA,"Yes"
"63671",81,"Female","White","No",NA,NA
"63672",39,"Male","White","No",NA,NA
"63673",69,"Male","White","No",NA,NA
"63674",30,"Female","White","No",NA,NA
"63675",40,"Female","White","Yes",NA,NA
"63676",84,"Female","White","Yes",NA,"No"
"63677",33,"Male","White","Yes",NA,NA
"63678",62,"Male","White","Yes",NA,NA
"63679",58,"Female","White","Yes",NA,NA
"63680",39,"Female","White","No",NA,"Yes"
"63681",55,"Female","White","No",NA,NA
"63682",55,"Female","White","Yes",NA,NA
"63683",40,"Female","Black","No","No","Yes"
"63684",38,"Female","White","Yes",NA,NA
"63685",45,"Male","White","Yes",NA,"Yes"
"63686",46,"Male","White","Yes",NA,"Yes"
"63687",28,"Female","White","Yes",NA,"Yes"
"63688",59,"Male","White","No",NA,NA
"63689",46,"Female","White","No",NA,NA
"63690",39,"Female","Other","Yes",NA,"Yes"
"63691",50,"Female","White","No",NA,NA
"63692",28,"Male","Hispanic","Yes",NA,"Yes"
"63693",27,"Female","White","No",NA,"Yes"
"63694",82,"Female","White","No",NA,NA
"63695",47,"Female","White","Yes",NA,NA
"63696",68,"Female","White","No",NA,NA
"63697",67,"Female","White","No",NA,NA
"63698",24,"Male","White","Yes",NA,NA
"63699",38,"Male","White","Yes",NA,"Yes"
"63700",68,"Female","White","Yes",NA,"No"
"63701",27,"Male","White","No",NA,NA
"63702",40,"Female","White","Yes",NA,NA
"63703",42,"Male","White","No",NA,"Yes"
"63704",42,"Male","White","No",NA,NA
"63705",52,"Female","White","No",NA,NA
"63706",56,"Female","White","No",NA,"No"
"63707",44,"Male","White","No",NA,NA
"63708",22,"Male","White","No",NA,NA
"63709",30,"Female","White","Yes",NA,NA
"63710",35,"Female","Other","No",NA,"Yes"
"63711",38,"Male","Hispanic","Yes","No","Yes"
"63712",24,"Male","Black","Yes",NA,NA
"63713",32,"Female","Black","No",NA,NA
"63714",25,"Female","White","Yes",NA,NA
"63715",48,"Female","White","Yes",NA,NA
"63716",45,"Female","White","No",NA,"Yes"
"63717",38,"Female","White","Yes",NA,NA
"63718",18,"Female","Black","Yes",NA,"No"
"63719",27,"Female","White","Yes",NA,NA
"63720",21,"Female","Hispanic","Yes",NA,NA
"63721",38,"Male","Hispanic","No",NA,NA
"63722",61,"Female","White","No",NA,NA
"63723",33,"Male","Hispanic","No",NA,"Yes"
"63724",75,"Male","White","Yes",NA,"No"
"63725",58,"Female","White","No",NA,"No"
"63726",48,"Male","White","No",NA,"Yes"
"63727",77,"Male","White","Yes",NA,NA
"63728",51,"Female","White","Yes",NA,"No"
"63729",59,"Female","White","No",NA,"Yes"
"63730",40,"Female","Black","No",NA,NA
"63731",84,"Male","White","No",NA,NA
"63732",33,"Male","White","No",NA,NA
"63733",42,"Male","Black","Yes",NA,"No"
"63734",24,"Female","Black","No",NA,NA
"63735",40,"Female","White","No",NA,NA
"63736",22,"Female","White","Yes",NA,NA
"63737",52,"Male","White","No",NA,NA
"63738",57,"Male","Other","No",NA,NA
"63739",50,"Male","White","Yes",NA,NA
"63740",59,"Female","White","No",NA,NA
"63741",38,"Female","White","No",NA,NA
"63742",21,"Male","Hispanic","No",NA,NA
"63743",69,"Female","White","Yes",NA,NA
"63744",51,"Male","White","No",NA,"No"
"63745",49,"Male","White","Yes",NA,"No"
"63746",70,"Female","White","No",NA,"Yes"
"63747",29,"Male","White","No",NA,NA
"63748",53,"Male","Black","Yes",NA,NA
"63749",25,"Female","White","Yes",NA,"No"
"63750",40,"Female","Hispanic","No",NA,NA
"63751",44,"Female","White","No",NA,NA
"63752",20,"Female","Black","No",NA,NA
"63753",45,"Female","White","Yes",NA,NA
"63754",44,"Female","White","No",NA,"Yes"
"63755",42,"Male","Hispanic","No",NA,"Yes"
"63756",37,"Female","Hispanic","No",NA,NA
"63757",51,"Female","White","Yes",NA,NA
"63758",35,"Male","White","No",NA,NA
"63759",57,"Female","White","No",NA,NA
"63760",60,"Female","White","No",NA,NA
"63761",72,"Male","Other","No",NA,NA
"63762",32,"Female","Hispanic","No",NA,NA
"63763",54,"Female","White","No",NA,NA
"63764",62,"Female","White","Yes",NA,NA
"63765",33,"Female","Hispanic","Yes",NA,NA
"63766",30,"Female","White","No",NA,NA
"63767",39,"Male","White","No",NA,NA
"63768",81,"Female","White","Yes",NA,NA
"63769",55,"Male","White","Yes",NA,NA
"63770",49,"Female","White","Yes","No","Yes"
"63771",75,"Female","White","Yes",NA,"No"
"63772",56,"Female","White","No",NA,NA
"63773",28,"Female","White","Yes",NA,NA
"63774",31,"Female","White","Yes",NA,NA
"63775",32,"Male","White","No",NA,NA
"63776",45,"Male","Hispanic","No",NA,"Yes"
"63777",29,"Female","White","No",NA,NA
"63778",70,"Male","White","No",NA,NA
"63779",44,"Male","Other","Yes",NA,"No"
"63780",67,"Male","Hispanic","Yes",NA,"No"
"63781",47,"Female","White","No",NA,NA
"63782",31,"Female","Black","Yes",NA,NA
"63783",18,"Male","White","No",NA,NA
"63784",52,"Male","White","No",NA,"No"
"63785",22,"Male","White","No",NA,NA
"63786",27,"Male","White","Yes",NA,"No"
"63787",51,"Male","White","No",NA,NA
"63788",53,"Male","White","No",NA,NA
"63789",33,"Male","White","No",NA,"Yes"
"63790",33,"Female","White","No",NA,NA
"63791",75,"Female","White","No",NA,"No"
"63792",NA,"Male","Hispanic","Yes",NA,NA
"63793",24,"Male","Hispanic","Yes",NA,"Yes"
"63794",50,"Female","White","No",NA,NA
"63795",58,"Female","White","Yes",NA,"No"
"63796",30,"Female","Hispanic","Yes",NA,"No"
"63797",47,"Female","White","No",NA,NA
"63798",69,"Female","White","No",NA,"No"
"63799",69,"Female","White","Yes",NA,"No"
"63800",84,"Male","White","No",NA,NA
"63801",60,"Male","White","No",NA,"No"
"63802",52,"Female","White","Yes",NA,NA
"63803",65,"Female","White","Yes",NA,NA
"63804",47,"Female","White","No",NA,NA
"63805",55,"Female","White","Yes",NA,NA
"63806",68,"Male","White","Yes",NA,NA
"63807",57,"Male","White","No",NA,NA
"63808",23,"Male","White","No",NA,NA
"63809",35,"Female","White","No",NA,"No"
"63810",29,"Female","Other","No",NA,NA
"63811",25,"Male","Black","No","No","Yes"
"63812",64,"Male","White","Yes",NA,NA
"63813",18,"Male","White","Yes",NA,NA
"63814",55,"Female","White","No",NA,NA
"63815",62,"Female","White","No",NA,"Yes"
"63816",47,"Female","Hispanic","Yes",NA,NA
"63817",NA,"Female",NA,"Yes",NA,NA
"63818",77,"Female","White","Yes",NA,"No"
"63819",22,"Male","Black","No",NA,"No"
"63820",42,"Female","White","No",NA,NA
"63821",21,"Male","Black","Yes",NA,NA
"63822",20,"Male","White","Yes",NA,NA
"63823",48,"Female","White","No",NA,NA
"63824",50,"Female","White","Yes",NA,"No"
"63825",47,"Female","White","No",NA,"Yes"
"63826",47,"Male","White","No",NA,NA
"63827",44,"Female","White","No",NA,"Yes"
"63828",NA,"Female",NA,"Yes","Yes","No"
"63829",24,"Male","White","Yes",NA,NA
"63830",70,"Male","White","No",NA,NA
"63831",48,"Female","White","No",NA,NA
"63832",28,"Male","Hispanic","No",NA,NA
"63833",79,"Female","White","No",NA,"No"
"63834",35,"Female","White","No",NA,NA
"63835",83,"Female","White","Yes",NA,NA
"63836",51,"Female","White","Yes",NA,"Yes"
