"y" "defects" "poor" "race" "floor" "dist" "bldg"
"12863" 0 0 1.07368421052632 1 2 45 7241
"12864" 0 0 1.07368421052632 1 2 45 7242
"12865" 0 0 1.07368421052632 1 2 45 7242
"12866" 0 0 2.07368421052632 1 2 45 7243
"12867" 0 0 1.07368421052632 1 2 45 7243
"12868" 1 0 1.07368421052632 5 2 45 7243
"12869" NA 0 3.07368421052632 1 2 45 7243
"12870" 0 0 2.07368421052632 1 2 45 7244
"12871" 0 0 2 1 2 45 7245
"12872" 0 0 1 1 3 45 7245
"12873" 0 0 1.07368421052632 1 2 45 7246
"12874" 0 0 2.07368421052632 1 2 45 7247
"12875" 0 0 1.07368421052632 1 3 45 7247
"12876" 0 1 1.07368421052632 1 2 45 7248
"12877" 0 2.02262443438914 2.07368421052632 1 2 45 7249
"12878" 0 1 1.07368421052632 1 2 45 7250
"12879" 0 0 1.07368421052632 1 2 45 7250
"12880" 0 1 3.07368421052632 1 2 45 7251
"12881" 1 0 1.07368421052632 1 2 45 7252
"12882" 0 0 1.07368421052632 5 2 45 7252
"12883" 0 0 2.07368421052632 1 2 45 7252
"12884" 0 0 1.07368421052632 1 2 45 7253
"12885" 0 0 1.07368421052632 5 2 45 7253
"12886" 0 1 1.07368421052632 1 2 45 7253
"12887" 0 0 1.07368421052632 1 3 45 7254
"12888" 0 0 2.07368421052632 1 2 45 7254
"12889" 0 0 3.07368421052632 1 3 45 7254
"12890" NA 0 2.07368421052632 1 2 45 7254
"12891" 0 0 1.07368421052632 4 3 45 7255
"12892" 0 0 2.07368421052632 1 2 45 7256
"12893" 0 0 1.07368421052632 1 2 45 7257
"12894" 0 0 1.07368421052632 1 2 45 7257
"12895" 0 0 1.07368421052632 3 2 45 7258
"12896" NA 0 1.07368421052632 1 2 45 7258
"12897" 0 0 5 1 7 45 7259
"12898" 0 2 1 1 7 45 7259
"12899" 0 0 1 1 7 45 7259
"12900" NA 0.424225181429427 1.07368421052632 1 7 45 7260
"12901" 0 0 1.07368421052632 1 6 45 7261
"12902" 0 0 1.07368421052632 2 6 45 7261
"12903" 0 0 1.07368421052632 4 6 45 7261
"12904" 0 0 1.07368421052632 4 6 45 7261
"12905" 0 0 1.07368421052632 1 3 45 7262
"12906" NA 0.666666666666667 1.07368421052632 4 4 45 7262
"12907" 0 0 1.07368421052632 1 2 45 7262
"12908" 0 2 1.07368421052632 1 3 45 7262
"12909" 0 4 1.07368421052632 1 6 45 7263
"12910" 0 0 1.07368421052632 1 6 45 7264
"12911" 0 0 2.07368421052632 5 6 45 7265
"12912" 0 0 1.07368421052632 5 7 45 7265
"12913" 0 0 1.07368421052632 1 2 45 7266
"12914" 0 0 2.07368421052632 1 2 45 7267
"12915" 0 0 1.07368421052632 5 2 45 7267
"12916" 0 0 1.07368421052632 1 3 45 7268
"12917" 0 0 1.07368421052632 1 2 45 7269
"12918" 0 0 1.07368421052632 5 2 45 7269
"12919" 0 0.0147058823529412 1.07368421052632 1 2 45 7270
"12920" 0 0 1.07368421052632 1 2 45 7271
"12921" 1 0 3.07368421052632 1 2 45 7272
"12922" 0 0 1.07368421052632 4 2 45 7272
"12923" 0 0 1.07368421052632 1 2 45 7272
"12924" 0 0 1.07368421052632 1 2 45 7273
"12925" NA 0 1.07368421052632 1 2 45 7273
"12926" NA 0 1.07368421052632 1 2 45 7273
"12927" NA 0.424225181429427 1.07368421052632 1 2 45 7274
"12928" 0 0 3.07368421052632 5 2 45 7275
"12929" 0 0 1.07368421052632 4 2 45 7276
"12930" 0 0 1.07368421052632 5 3 45 7277
"12931" 0 1 1.07368421052632 5 3 45 7277
"12932" 0 0 1.07368421052632 1 2 45 7278
"12933" 0 0 2.07368421052632 1 2 45 7278
"12934" 0 0 1.07368421052632 1 2 45 7278
"12935" 0 1 2.07368421052632 5 2 45 7279
"12936" 0 0 2 4 2 45 7280
"12937" 0 0 2 4 2 45 7281
"12938" 0 0 2 1 2 45 7281
"12939" 0 0 1.07368421052632 1 7 45 7282
"12940" 0 0 1 1 7 45 7283
"12941" 0 0 1 1 7 45 7283
"12942" 0 0 1 5 7 45 7283
"12943" 0 1 2 1 8 45 7283
"12944" 0 0 1.07368421052632 1 8 45 7284
"12945" 0 0 1.07368421052632 4 8 45 7284
"12946" 0 0 1.07368421052632 1 8 45 7284
"12947" 0 1.02262443438914 1.07368421052632 5 2 45 7285
"12948" 0 0 2.07368421052632 1 2 45 7286
"12949" 0 0 1.07368421052632 1 2 45 7287
"12950" 0 0 3.07368421052632 1 2 45 7288
"12951" 0 0 1.07368421052632 1 2 45 7288
"12952" 0 0 1.07368421052632 1 2 45 7288
"12953" 0 3 3 1 3 45 7289
"12954" NA 0.424225181429427 1.07368421052632 1 2 45 7290
"12955" NA 0.424225181429427 2.07368421052632 1 2 45 7290
"12956" 0 0 2.07368421052632 5 2 45 7291
"12957" 0 0.0226244343891403 1.07368421052632 5 2 45 7292
"12958" 0 0 1.07368421052632 3 2 45 7293
"12959" 0 0.0226244343891403 3.07368421052632 5 2 45 7294
"12960" 0 3 2 1 2 45 7295
"12961" NA 1.5 2 1 3 45 7295
"12962" 0 0 2 1 3 45 7295
"12963" 0 0 1.07368421052632 4 2 45 7296
"12964" 0 0 1.07368421052632 4 3 45 7297
"12965" 0 0 2.07368421052632 1 2 45 7297
"12966" NA 0.424225181429427 2.07368421052632 5 2 45 7298
"12967" 0 0 2 5 2 45 7299
"12968" 0 0 3 4 2 45 7300
"12969" 0 0 1.07368421052632 5 2 45 7301
"12970" 0 1 3 5 3 45 7302
"12971" 0 2 4 4 2 45 7302
"12972" 0 1 4 5 3 45 7303
"12973" NA 2 3 5 3 45 7304
"12974" 0 0 2 5 3 45 7305
"12975" 0 0 1 1 2 45 7305
"12976" 0 0 2 1 3 45 7305
"12977" 0 1 2 1 2 45 7305
"12978" 0 0 1.07368421052632 1 7 45 7306
"12979" 0 0 1.07368421052632 1 7 45 7306
"12980" 0 2 1.07368421052632 5 7 45 7306
"12981" 0 0 1.07368421052632 1 7 45 7306
"12982" 0 0 2.07368421052632 1 2 45 7307
"12983" 0 0 2 1 1 45 7308
"12984" 0 0 3 1 3 45 7308
"12985" 0 0 2 4 4 45 7308
"12986" 0 1 1 1 2 45 7308
"12987" 0 0 3 5 4 45 7309
"12988" 0 2 3 1 3 45 7309
"12989" 0 0 3 5 2 45 7309
"12990" 0 0 1.07368421052632 5 3 45 7310
"12991" 0 0 3 5 4 45 7311
"12992" 0 1 1.07368421052632 5 2 45 7312
"12993" 0 0 1.07368421052632 5 2 45 7313
"12994" NA 0 1.07368421052632 1 2 45 7313
"12995" 0 0 1.07368421052632 1 2 45 7313
"12996" 0 0 1.07368421052632 1 2 45 7313
"12997" 0 1 1.07368421052632 1 2 45 7314
"12998" 0 0.0226244343891403 2 5 3 45 7315
"12999" 0 0.0226244343891403 2 1 2 45 7316
"13000" 0 0 2 1 3 45 7317
"13001" 0 0 2 1 4 45 7317
"13002" 0 0 2 1 2 45 7318
"13003" 0 0 2 1 2 45 7319
"13004" 0 0 4 5 3 45 7319
"13005" 0 2 2.07368421052632 1 2 45 7320
"13006" 0 0 2 4 2 45 7321
"13007" 0 0 2 5 3 45 7321
"13008" 0 0 3 5 4 45 7321
"13009" 0 1 1.07368421052632 5 3 45 7322
"13010" 0 0 1.07368421052632 5 2 45 7323
"13011" 0 1 2 5 3 45 7324
"13012" 0 1 3.07368421052632 5 2 45 7325
"13013" 0 0 1.07368421052632 4 2 45 7326
"13014" 0 0 2.07368421052632 4 3 45 7326
"13015" 0 1 1.07368421052632 1 2 45 7327
"13016" 0 0.0226244343891403 1.07368421052632 5 2 45 7328
"13017" 0 0.0226244343891403 1.07368421052632 5 2 45 7328
"13018" 0 0.0226244343891403 1.07368421052632 5 2 45 7329
"13019" 1 1 2 4 3 45 7330
"13020" 0 0 1.07368421052632 1 2 45 7331
"13021" 0 1 1.07368421052632 1 2 45 7331
"13022" 0 0 2.07368421052632 1 2 45 7331
"13023" 0 0 1.07368421052632 1 3 45 7332
"13024" 0 0 5 1 4 45 7333
"13025" 0 0 5 1 4 45 7333
"13026" 0 0 4 1 4 45 7333
"13027" 0 1 4 1 4 45 7334
"13028" 1 0 1.07368421052632 1 2 45 7335
"13029" 0 0 1 1 2 45 7336
"13030" 0 0 1 3 2 45 7336
"13031" 0 3 2 1 2 45 7336
"13032" 0 0 1.07368421052632 4 4 45 7337
"13033" 0 0 3 4 2 45 7338
"13034" 0 0 2 5 2 45 7338
"13035" NA 0.424225181429427 4.07368421052632 5 3 45 7339
"13036" 0 0 1.07368421052632 5 2 45 7340
"13037" 0 1 2.07368421052632 1 2 45 7340
"13038" 0 1 3.07368421052632 5 2 45 7341
"13039" 0 1 2.07368421052632 1 2 45 7342
"13040" 0 0 2 5 3 45 7343
"13041" 0 0 3 5 4 45 7343
"13042" 0 0 2.07368421052632 1 2 45 7344
"13043" 0 0 1 1 2 45 7345
"13044" 0 0 1 5 3 45 7345
"13045" 0 0 1 1 3 45 7345
"13046" 0 0 2 1 2 45 7345
"13047" 0 0 2.07368421052632 5 3 45 7346
"13048" NA 0 1.07368421052632 5 2 45 7346
"13049" 0 0 3.07368421052632 5 3 45 7346
"13050" NA 0 1.07368421052632 1 3 45 7346
"13051" 0 1 3.07368421052632 5 4 45 7347
"13052" 0 0 1.07368421052632 5 4 45 7347
"13053" 0 0 4 5 4 45 7348
"13054" NA 0.424225181429427 2.07368421052632 2 4 45 7349
"13055" 0 0 1.07368421052632 5 6 45 7350
"13056" 0 0 1.07368421052632 5 6 45 7350
"13057" 1 0 2.07368421052632 1 6 45 7351
"13058" 0 0 1.07368421052632 5 6 45 7352
"13059" 0 0 2 1 3 45 7353
"13060" 0 0 2 1 4 45 7353
"13061" 0 1 1 1 2 45 7354
"13062" 0 0 2 5 3 45 7354
"13063" NA 0.424225181429427 3.07368421052632 4 1 45 7355
"13064" 0 0 4 1 2 45 7356
"13065" 0 0 5 1 3 45 7356
"13066" 0 0.0226244343891403 1.07368421052632 4 2 45 7357
"13067" 0 0 1 1 2 45 7358
"13068" 0 0 2 1 2 45 7358
"13069" 0 0 2 1 2 45 7359
"13070" 0 0 2 1 3 45 7359
"13071" 0 1 4 1 5 45 7360
"13072" 0 0 2 5 2 45 7361
"13073" 0 0 2 5 3 45 7362
"13074" 0 0 2 2 4 45 7362
"13075" 0 1 6 1 7 45 7363
"13076" 1 0 1.5 1 7 45 7363
"13077" 0 3 1.5 1 7 45 7363
"13078" 0 0 5 1 7 45 7363
"13079" 0 1 2.07368421052632 1 2 45 7364
"13080" 0 0 3 1 3 45 7365
"13081" 1 2 3 5 2 45 7366
"13082" NA 0.424225181429427 5.07368421052632 5 4 45 7367
"13083" NA 0.424225181429427 3.07368421052632 1 5 45 7367
"13084" 0 5 4 4 3 45 7368
"13085" 0 1 1.07368421052632 1 2 45 7369
"13086" 0 0 1.07368421052632 1 3 45 7370
"13087" 0 0 3.07368421052632 1 4 45 7370
"13088" 0 3 5 5 6 45 7371
"13089" 0 2 3 5 6 45 7371
"13090" 1 1 2 5 7 45 7372
"13091" 1 1 4 1 7 45 7373
"13092" 0 0 2 1 8 45 7374
"13093" 0 0 2 1 8 45 7374
"13094" NA 0 4 1 8 45 7374
"13095" 0 0 4 1 8 45 7374
"13096" NA 0.666666666666667 2.5 1 2 45 7375
"13097" 0 1 3 1 2 45 7375
"13098" 0 1 6 1 2 45 7375
"13099" 1 0 1.5 5 2 45 7375
"13100" 0 0 4 5 4 45 7376
"13101" 0 0 3 5 4 45 7376
"13102" 1 1 3 4 4 45 7376
"13103" 0 0 3 5 4 45 7376
"13104" 0 0 4 4 3 45 7377
"13105" 0 1 2 4 3 45 7377
"13106" 0 0 5 1 4 45 7377
"13107" 0 0 1.07368421052632 1 3 45 7378
"13108" 1 2 3 2 5 45 7379
"13109" NA 1.44684961581857 3.07368421052632 5 5 45 7380
"13110" 0 0 1 1 2 45 7381
"13111" 0 0 2 1 3 45 7381
"13112" 0 0 1 4 2 45 7381
"13113" 0 0 3 1 3 45 7381
"13114" 0 4 1.07368421052632 1 2 45 7382
"13115" 0 0.0757029906524099 3 4 1 45 7383
"13116" 0 0 4 4 2 45 7384
"13117" 0 0 2 5 4 45 7384
"13118" NA 0 1 5 2 45 7385
"13119" 1 0 3 5 3 45 7385
"13120" 0 0 4 5 4 45 7385
"13121" 1 2 4 1 1 45 7386
"13122" 0 1 3 5 7 45 7387
"13123" 0 1 3 4 7 45 7387
"13124" 0 0 3 5 7 45 7387
"13125" 1 1 2 2 7 45 7387
"13126" 0 0.131707317073171 5 1 3 45 7388
"13127" 0 0 5 1 3 45 7389
"13128" 0 0 5 2 3 45 7389
"13129" 0 0 5 1 3 45 7389
"13130" 1 0 2 5 6 45 7389
"13131" 1 2 4 2 6 45 7390
"13132" 1 1 2 4 6 45 7390
"13133" 0 0 3 4 6 45 7391
"13134" 1 0 3 5 9 45 7392
"13135" 0 0 3 5 9 45 7392
"13136" 0 0 4 5 9 45 7392
"13137" NA 0.446849615818567 2.07368421052632 5 2 45 7393
"13138" 0 0 2 5 3 45 7394
"13139" NA 0.446849615818567 4.07368421052632 5 4 45 7395
"13140" 0 0 2 4 4 45 7396
"13141" 0 1 3 5 2 45 7396
"13142" 1 0.0226244343891403 3 5 2 45 7397
"13143" 0 0.0226244343891403 2 5 3 45 7398
"13144" 1 6 4 4 2 45 7399
"13145" 1 1 3 5 2 45 7399
"13146" NA 0.424225181429427 5.07368421052632 5 2 45 7400
"13147" 0 2 3 5 2 45 7401
"13148" NA 1.44684961581857 3.07368421052632 4 3 45 7402
"13149" NA 1.44684961581857 2.07368421052632 1 2 45 7403
"13150" NA 0 3.07368421052632 5 3 45 7404
"13151" 0 0 2.07368421052632 5 2 45 7404
"13152" NA 0 3 2 2 45 7405
"13153" 1 0 5 5 2 45 7405
"13154" 1 0 4 5 2 45 7405
"13155" 0 0 4 5 2 45 7405
"13156" NA 0 3 1 7 45 7406
"13157" 0 0 3 5 7 45 7406
"13158" 0 0 2 1 7 45 7407
"13159" NA 0.424225181429427 3 1 7 45 7408
"13160" 0 1 2 4 2 45 7409
"13161" 0 0 2 1 2 45 7410
"13162" 1 1 2 5 3 45 7411
"13163" 0 0 2.07368421052632 1 2 45 7412
"13164" NA 1.5 4 1 4 45 7413
"13165" 0 2 3 4 4 45 7413
"13166" 0 1 3 4 4 45 7413
"13167" NA 1.5 4 2 4 45 7413
"13168" 0 0 3 5 4 45 7414
"13169" 0 0 3 5 2 45 7415
"13170" 0 0 3 5 2 45 7416
"13171" 0 0 4 1 3 45 7417
"13172" 0 0 2 1 2 45 7417
"13173" 0 1.02262443438914 3 5 3 45 7418
"13174" 1 0 2 5 2 45 7419
"13175" NA 0 3 1 7 45 7420
"13176" 1 0 2 5 7 45 7420
"13177" 0 0 2 4 2 45 7421
"13178" NA 0.424225181429427 2.07368421052632 1 3.30703624733475 45 7422
"13179" 0 1 2 5 4 45 7423
"13180" 0 0 2 5 2 45 7424
"13181" 0 0 1.07368421052632 5 3 45 7425
"13182" 0 2 2 5 2 45 7426
"13183" 0 2 3 5 3 45 7426
"13184" NA 3.42422518142943 4.07368421052632 5 4 45 7427
"13185" NA 3.42422518142943 3.07368421052632 5 2 45 7428
"13186" 0 0 5 5 5 45 7429
"13187" 1 1 3.07368421052632 5 5 45 7430
"13188" 0 1 3 1 6 45 7431
"13189" 1 2 4 5 6 45 7432
"13190" NA 0.0226244343891403 3 2 3 45 7433
"13191" 0 0.0226244343891403 2 5 2 45 7433
"13192" 0 0.0226244343891403 4 1 3 45 7433
"13193" 0 1.02262443438914 1.07368421052632 5 4 45 7434
"13194" 0 0 3 4 3 45 7435
"13195" 0 3 3 4 3 45 7436
"13196" 0 0 4 4 3 45 7437
"13197" 0 0 3 3 4 45 7438
"13198" 0 0 3.07368421052632 5 6 45 7439
"13199" 0 0 1.07368421052632 4 6 45 7439
"13200" 0 0 1.07368421052632 5 6 45 7439
"13201" 0 0 1.07368421052632 2 6 45 7440
"13202" NA 0.424225181429427 3.07368421052632 2 4 45 7441
"13203" 0 0 2 2 5 45 7442
"13204" 0 0.0226244343891403 3 2 6 45 7443
"13205" 0 3.02262443438914 4 2 7 45 7443
"13206" 1 2 3 4 3 45 7444
"13207" 1 1 5 5 3 45 7444
"13208" 1 5 4 5 3 45 7444
"13209" 1 4 4 4 3 45 7444
"13210" 0 0 4 1 3 45 7445
"13211" 0 1 3 1 4 45 7446
"13212" 1 0.121951219512195 3 1 4 45 7447
"13213" 0 1 3 1 4 45 7448
"13214" NA 0 1 1 3 45 7449
"13215" 0 0 2 5 3 45 7449
"13216" 0 0 3 5 3 45 7449
"13217" 0 1 3 1 5 45 7450
"13218" 0 0.0226244343891403 4 4 5 45 7451
"13219" 1 1 3 3 5 45 7452
"13220" 0 1 5 5 5 45 7452
"13221" 0 4 3 2 2 45 7452
"13222" 1 3 4 5 2 45 7452
"13223" NA 4 3 5 7 45 7453
"13224" 0 4 3 2 2 45 7453
"13225" 0 0 4 4 2 45 7454
"13226" 0 3 3 5 2 45 7454
"13227" 0 0 5 5 2 45 7454
"13228" 1 1 5 4 4 45 7455
"13229" 0 0 3.07368421052632 1 2 45 7456
"13230" 0 2 3 1 2 45 7457
"13231" 0 1 3 1 2 45 7458
"13232" 1 0 4 1 3 45 7459
"13233" 1 4 4 5 3 45 7459
"13234" 1 1 3 4 3 45 7459
"13235" 0 0.0226244343891403 2 3 5 45 7460
"13236" 0 1.02262443438914 2 5 5 45 7460
"13237" 0 0.0226244343891403 2 3 5 45 7461
"13238" 1 1 2 5 5 45 7462
"13239" 0 0 3 3 5 45 7463
"13240" 1 1 5 5 6 45 7463
"13241" 1 0 4 5 6 45 7463
"13242" 1 0 3 4 6 45 7463
"13243" 1 2 4 4 5 45 7464
"13244" 0 0 3 3 6 45 7464
"13245" 0 0 5 5 6 45 7464
"13246" 0 0 4 1 6 45 7464
"13247" 0 0 5 5 6 45 7465
"13248" NA 0 5 5 6 45 7465
"13249" 0 1 3 5 6 45 7466
"13250" 0 0 5 5 6 45 7467
"13251" NA 0.424225181429427 2.07368421052632 1 4 45 7468
"13252" 0 0 4 5 4 45 7469
"13253" 1 0 2 5 4 45 7469
"13254" 1 0 2 5 4 45 7469
"13255" 0 5 5 4 3 45 7470
"13256" 1 1 4 5 3 45 7471
"13257" 0 2 3 5 3 45 7471
"13258" 0 1 3 5 3 45 7472
"13259" NA 0 1 5 2 45 8517
"13260" 0 0 2 5 3 45 8517
"13261" 0 0 2.04918032786885 1 2 46 7473
"13262" 0 0 2.04918032786885 1 2 46 7473
"13263" 0 3 1.04918032786885 1 2 46 7473
"13264" 0 0 2.04918032786885 1 2 46 7473
"13265" NA 0.559235864889034 1.04918032786885 2 2 46 7474
"13266" NA 0.559235864889034 1.04918032786885 1 2 46 7474
"13267" 0 2 1.04918032786885 1 2 46 7475
"13268" 0 0 1.04918032786885 5 2 46 7475
"13269" 0 0 1.04918032786885 5 2 46 7476
"13270" 0 0 1.04918032786885 1 2 46 7476
"13271" 0 0 1.04918032786885 5 2 46 7476
"13272" 1 1 1.04918032786885 5 2 46 7477
"13273" 0 1 2.04918032786885 1 2 46 7478
"13274" 0 0 1.04918032786885 4 2 46 7479
"13275" 0 0.0118110236220472 1.04918032786885 5 2 46 7480
"13276" 1 0 1 1 2 46 7481
"13277" 0 0 4 1 2 46 7481
"13278" NA 0.559235864889034 3.04918032786885 1 2 46 7482
"13279" 0 0.0280701754385965 2.04918032786885 1 2 46 7483
"13280" 0 0 2.04918032786885 5 2 46 7484
"13281" 0 0 2.04918032786885 1 2 46 7484
"13282" NA 0 2.04918032786885 1 2 46 7484
"13283" 0 0 1.04918032786885 1 2 46 7484
"13284" 0 2 1.04918032786885 5 2 46 7485
"13285" 0 0 1.04918032786885 1 2 46 7485
"13286" 0 1.01181102362205 1.04918032786885 1 2 46 7486
"13287" 0 1.01181102362205 2.04918032786885 4 2 46 7486
"13288" 0 0 1.04918032786885 1 2 46 7487
"13289" 0 0 2.04918032786885 1 2 46 7488
"13290" 0 0 2.04918032786885 1 2 46 7489
"13291" 0 0 3.04918032786885 5 2 46 7489
"13292" 0 1 1.04918032786885 5 2 46 7489
"13293" 0 1 1.04918032786885 1 2 46 7489
"13294" 0 0 1.04918032786885 4 2 46 7490
"13295" 0 1 2.04918032786885 1 2 46 7490
"13296" 0 0 1.04918032786885 5 2 46 7490
"13297" 0 0 1.04918032786885 5 2 46 7490
"13298" 0 1 1.04918032786885 2 6 46 7491
"13299" 0 0 1.04918032786885 2 6 46 7491
"13300" NA 0.547424841266987 1.04918032786885 1 6 46 7492
"13301" 0 1.00411522633745 1.04918032786885 2 6 46 7493
"13302" 0 0.0118110236220472 1.04918032786885 5 2 46 7494
"13303" 0 0 1.04918032786885 2 2 46 7495
"13304" NA 0.559235864889034 1.04918032786885 2 2 46 7496
"13305" 0 0 1.04918032786885 5 2 46 7497
"13306" NA 0 1.04918032786885 1 2 46 7497
"13307" 0 0 3.04918032786885 1 2 46 7497
"13308" 0 0 1.04918032786885 5 2 46 7497
"13309" NA 0.547424841266987 2.04918032786885 1 2 46 7498
"13310" 0 1 2 1 2 46 7499
"13311" 1 0 1 1 2 46 7499
"13312" 0 0 3 1 2 46 7499
"13313" 0 0 1.04918032786885 1 2 46 7500
"13314" 0 0 1.04918032786885 5 2 46 7501
"13315" 0 0 1.04918032786885 1 2 46 7501
"13316" 0 0 1.04918032786885 1 2 46 7501
"13317" 0 0 1.04918032786885 5 2 46 7501
"13318" NA 0.559235864889034 3.04918032786885 1 2 46 7502
"13319" 0 1 2 5 2 46 7503
"13320" 0 1 1 1 2 46 7503
"13321" 0 0 2 4 2 46 7503
"13322" 0 0 1.04918032786885 1 2 46 7504
"13323" 0 0 1.04918032786885 5 2 46 7505
"13324" 0 0 3.04918032786885 5 2 46 7506
"13325" 0 0 1.04918032786885 7 2 46 7507
"13326" 0 0 2.04918032786885 5 2 46 7507
"13327" 0 1 1.04918032786885 5 2 46 7507
"13328" 0 0 1.04918032786885 4 2 46 7508
"13329" NA 1.55923586488903 1.04918032786885 1 2 46 7509
"13330" 0 0.0118110236220472 1.04918032786885 1 2 46 7510
"13331" 0 0.0118110236220472 1.04918032786885 1 2 46 7510
"13332" 1 1.01181102362205 1.04918032786885 5 2 46 7510
"13333" 0 0 1.04918032786885 5 2 46 7511
"13334" 0 0 2.04918032786885 1 2 46 7511
"13335" 0 3.00701754385965 1.04918032786885 5 2 46 7512
"13336" NA 0 1.04918032786885 1 3 46 7513
"13337" 1 0 2.04918032786885 1 3 46 7513
"13338" 0 0 1.04918032786885 1 3 46 7513
"13339" 0 0 1.04918032786885 2 3 46 7513
"13340" 0 0.0118110236220472 2 5 2 46 7514
"13341" 0 0 1 5 3 46 7515
"13342" 0 0 3 5 2 46 7515
"13343" 0 0 1.04918032786885 2 2 46 7516
"13344" 0 2.01181102362205 3.04918032786885 1 3 46 7517
"13345" 0 3.01181102362205 1.04918032786885 2 2 46 7517
"13346" 0 1.01181102362205 1.04918032786885 5 2 46 7518
"13347" 1 2 4 5 2 46 7519
"13348" 0 0.5 1 5 2 46 7519
"13349" NA 1.16666666666667 1 2 2 46 7519
"13350" 0 1 1 1 2 46 7519
"13351" 0 2 1.04918032786885 1 2 46 7520
"13352" NA 0.559235864889034 3.04918032786885 4 2 46 7521
"13353" NA 0.559235864889034 3.04918032786885 2 3 46 7522
"13354" 0 0 1.04918032786885 1 2 46 7523
"13355" 0 0 2 5 2 46 7524
"13356" 0 0 3 5 3 46 7524
"13357" 0 0 3.04918032786885 1 2 46 7525
"13358" 0 0 1.04918032786885 5 2 46 7525
"13359" NA 0.547424841266987 4.04918032786885 2 4 46 7526
"13360" 0 0 2.04918032786885 5 2 46 7527
"13361" 0 4 1.04918032786885 5 2 46 7528
"13362" 0 1 2 5 2 46 7529
"13363" NA 0.559235864889034 2.04918032786885 4 2 46 7530
"13364" 0 3 2 5 2 46 7531
"13365" 0 3 2 5 3 46 7531
"13366" 0 0 4 1 7 46 7532
"13367" 0 0 2.04918032786885 1 7 46 7533
"13368" 0 0 1.04918032786885 2 7 46 7533
"13369" 0 1 3 1 2 46 7534
"13370" NA 1 1.04918032786885 2 2 46 7535
"13371" 0 1 1.04918032786885 2 2 46 7535
"13372" 0 2 1.04918032786885 2 2 46 7535
"13373" 0 0 1.04918032786885 2 2 46 7535
"13374" 0 0 2 1 3 46 7536
"13375" 0 0 1 1 2 46 7536
"13376" 0 0 1 2 3 46 7536
"13377" 0 0 1 2 4 46 7537
"13378" 1 1 3 1 4 46 7537
"13379" NA 0.5 1 1 4 46 7537
"13380" 1 0 1.04918032786885 1 4 46 7538
"13381" 0 0 4 5 2 46 7539
"13382" 0 0 1 5 3 46 7539
"13383" 0 0 3 5 3 46 7539
"13384" 0 0 2 1 4 46 7540
"13385" 0 0 3 4 4 46 7540
"13386" 0 1 3 2 4 46 7540
"13387" 0 0 1.04918032786885 1 3 46 7541
"13388" 0 0 1.04918032786885 5 2 46 7542
"13389" 0 0 1.04918032786885 1 2 46 7542
"13390" 0 0 4 1 4 46 7543
"13391" NA 0.666666666666667 3 1 4 46 7543
"13392" 1 0 2 2 4 46 7543
"13393" 0 2 1 5 4 46 7543
"13394" 0 0 3 5 3 46 7544
"13395" 0 0 3 1 3 46 7544
"13396" 0 0 5 5 4 46 7544
"13397" 0 0 3 5 4 46 7545
"13398" 0 0.0118110236220472 1.04918032786885 1 3 46 7546
"13399" 1 4 1 2 3 46 7547
"13400" 0 1 1 1 2 46 7547
"13401" 0 0 2 1 3 46 7547
"13402" 0 0 2 5 3 46 7547
"13403" 1 3 2 5 4 46 7548
"13404" 0 0 2.04918032786885 2 4 46 7549
"13405" 0 0 1.04918032786885 5 2 46 7550
"13406" 0 0 2 5 3 46 7551
"13407" 0 0 4 1 2 46 7552
"13408" 0 0 4 4 3 46 7552
"13409" 0 0 3 3 3 46 7552
"13410" 0 3 3 2 3 46 7553
"13411" 0 0 3 2 4 46 7553
"13412" 0 0 3 2 4 46 7553
"13413" 0 0 1 4 4 46 7553
"13414" 0 0 3 4 3 46 7554
"13415" NA 0 3 2 3 46 7554
"13416" NA 0 3 2 3 46 7554
"13417" 0 0.0118110236220472 3 2 3 46 7555
"13418" 0 1.01181102362205 1.04918032786885 1 7 46 7556
"13419" NA 1.01181102362205 1.04918032786885 1 7 46 7556
"13420" 0 1.01181102362205 1.04918032786885 2 7 46 7556
"13421" 1 0 3 5 7 46 7557
"13422" 0 0 1.04918032786885 5 2 46 7558
"13423" 1 0 2.04918032786885 5 2 46 7558
"13424" 0 0 3.04918032786885 5 2 46 7558
"13425" 0 0 3.04918032786885 5 2 46 7558
"13426" NA 0.559235864889034 2.04918032786885 1 3 46 7559
"13427" 0 1 4 1 2 46 7560
"13428" 0 0 5 5 3 46 7560
"13429" 1 4 2 2 3 46 7561
"13430" 1 0 2 2 2 46 7561
"13431" 0 0 3 3 3 46 7561
"13432" 0 2 3 4 2 46 7562
"13433" 0 0 2 1 4 46 7563
"13434" 0 1 4 4 4 46 7563
"13435" 0 0 2 2 4 46 7564
"13436" 1 0 4 4 5 46 7565
"13437" 1 0 3 4 5 46 7565
"13438" 0 1 3 2 5 46 7565
"13439" 0 0 3 4 3 46 7566
"13440" 0 0 4 4 3 46 7566
"13441" 0 0 4 4 2 46 7566
"13442" NA 0 5 2 3 46 7566
"13443" 0 0 1.04918032786885 1 4 46 7567
"13444" NA 0.547424841266987 1.04918032786885 1 5 46 7568
"13445" 0 1 1.04918032786885 4 5 46 7569
"13446" 0 0 3.04918032786885 2 1 46 7570
"13447" 0 0 1.04918032786885 1 2 46 7571
"13448" 0 0 2.04918032786885 1 2 46 7571
