MONTH,YEAR,AGE,TOT_POP,TOT_MALE,TOT_FEMALE,WA_MALE,WA_FEMALE,BA_MALE,BA_FEMALE,IA_MALE,IA_FEMALE,AA_MALE,AA_FEMALE,NA_MALE,NA_FEMALE,TOM_MALE,TOM_FEMALE,NH_MALE,NH_FEMALE,NHWA_MALE,NHWA_FEMALE,NHBA_MALE,NHBA_FEMALE,NHIA_MALE,NHIA_FEMALE,NHAA_MALE,NHAA_FEMALE,NHNA_MALE,NHNA_FEMALE,NHTOM_MALE,NHTOM_FEMALE,H_MALE,H_FEMALE,HWA_MALE,HWA_FEMALE,HBA_MALE,HBA_FEMALE,HIA_MALE,HIA_FEMALE,HAA_MALE,HAA_FEMALE,HNA_MALE,HNA_FEMALE,HTOM_MALE,HTOM_FEMALE
7,2009,58,3721219,1797118,1924101,1498858,1569401,192202,228945,15579,16481,70147,87159,2424,2584,17908,19531,1637419,1752525,1353357,1414095,186246,221586,11618,12544,68840,85746,2039,2116,15319,16438,159699,171576,145501,155306,5956,7359,3961,3937,1307,1413,385,468,2589,3093
7,2009,59,3689647,1783506,1906141,1483293,1549091,190462,227238,15206,16130,75089,92153,2436,2542,17020,18987,1627630,1735306,1341540,1393694,184257,220206,11328,12345,73861,90666,2092,2190,14552,16205,155876,170835,141753,155397,6205,7032,3878,3785,1228,1487,344,352,2468,2782
7,2009,60,3489302,1677738,1811564,1411829,1490607,166556,203195,13867,14694,67385,83174,2250,2395,15851,17499,1541297,1660274,1287485,1353120,161338,196937,10618,11372,66376,81938,1860,2005,13620,14902,136441,151290,124344,137487,5218,6258,3249,3322,1009,1236,390,390,2231,2597
7,2009,61,3517588,1694484,1823104,1436450,1514359,162021,196003,13720,14433,64984,79069,2207,2193,15102,17047,1561742,1674381,1315419,1378445,157116,190146,10420,11277,63948,77870,1879,1863,12960,14780,132742,148723,121031,135914,4905,5857,3300,3156,1036,1199,328,330,2142,2267
7,2009,62,3673134,1767422,1905712,1524000,1612720,152265,185918,13348,13655,60410,74007,1903,2122,15496,17290,1641040,1763735,1408626,1483302,147541,180239,10285,10708,59417,72849,1635,1783,13536,14854,126382,141977,115374,129418,4724,5679,3063,2947,993,1158,268,339,1960,2436
7,2009,63,2745716,1313400,1432316,1114106,1188847,123012,153393,10421,11141,52236,63788,1911,1769,11714,13378,1203566,1306334,1013438,1073504,119034,148402,7931,8674,51512,62829,1609,1522,10042,11403,109834,125982,100668,115343,3978,4991,2490,2467,724,959,302,247,1672,1975
7,2009,64,2699257,1288629,1410628,1096266,1175396,119453,149837,9831,10822,49976,60191,1683,1826,11420,12556,1185573,1292419,1001737,1067045,115748,145334,7516,8352,49213,59282,1465,1551,9894,10855,103056,118209,94529,108351,3705,4503,2315,2470,763,909,218,275,1526,1701
7,2009,65,2653345,1257340,1396005,1076899,1172806,111980,142241,9455,10008,47071,56704,1506,1582,10429,12664,1163627,1283224,990935,1069320,108499,137977,7392,7928,46397,55826,1300,1353,9104,10820,93713,112781,85964,103486,3481,4264,2063,2080,674,878,206,229,1325,1844
7,2009,66,2719454,1285834,1433620,1112894,1217898,108785,140709,8677,9818,43646,52042,1429,1382,10403,11771,1197914,1327835,1032132,1120911,105511,136581,6858,7717,43037,51220,1225,1222,9151,10184,87920,105785,80762,96987,3274,4128,1819,2101,609,822,204,160,1252,1587
7,2009,67,2394376,1125678,1268698,968605,1070225,96516,127555,8042,8642,42404,50433,1201,1374,8910,10469,1045686,1171010,894822,980538,93753,123711,6372,6821,41822,49741,1063,1132,7854,9067,79992,97688,73783,89687,2763,3844,1670,1821,582,692,138,242,1056,1402
7,2009,68,2204229,1029534,1174695,881977,986770,91360,121226,7353,8006,39446,47478,1119,1287,8279,9928,954585,1083197,813010,902363,88553,117900,5849,6384,38903,46862,970,1087,7300,8601,74949,91498,68967,84407,2807,3326,1504,1622,543,616,149,200,979,1327
7,2009,69,2120973,986113,1134860,841265,950216,89363,120157,7014,7751,39399,46054,1077,1208,7995,9474,913118,1043980,774006,866485,86771,116738,5549,6174,38839,45363,942,1029,7011,8191,72995,90880,67259,83731,2592,3419,1465,1577,560,691,135,179,984,1283
7,2009,70,1974076,914700,1059376,787750,896361,77330,104985,6273,7091,35108,41380,1003,1096,7236,8463,848660,976248,726856,819820,74996,101781,4945,5658,34623,40779,865,900,6375,7310,66040,83128,60894,76541,2334,3204,1328,1433,485,601,138,196,861,1153
7,2009,71,1936308,892048,1044260,768776,882852,76533,105095,5628,6718,33538,40175,882,1148,6691,8272,828779,963408,710332,808399,74225,102007,4506,5236,33104,39629,744,994,5868,7143,63269,80852,58444,74453,2308,3088,1122,1482,434,546,138,154,823,1129
7,2009,72,1790136,816692,973444,704683,824977,68778,96548,5337,6110,30923,37551,797,919,6174,7339,759099,897898,651520,755278,66767,93705,4180,4844,30552,37009,662,766,5418,6296,57593,75546,53163,69699,2011,2843,1157,1266,371,542,135,153,756,1043
7,2009,73,1737897,786497,951400,680367,805230,66126,96008,4765,5831,28755,36281,733,864,5751,7186,731434,879220,629328,738522,64074,93292,3846,4662,28411,35770,655,736,5120,6238,55063,72180,51039,66708,2052,2716,919,1169,344,511,78,128,631,948
7,2009,74,1702305,763506,938799,661561,797078,64039,93597,4485,5735,27321,34523,757,907,5343,6959,709538,867604,611480,731213,62210,91064,3565,4475,26964,34084,657,742,4662,6026,53968,71195,50081,65865,1829,2533,920,1260,357,439,100,165,681,933
7,2009,75,1513301,670445,842856,583878,717595,53866,82333,3906,4815,23349,31132,604,702,4842,6279,624812,780754,541433,660247,52340,79979,3105,3768,23066,30670,529,592,4339,5498,45633,62102,42445,57348,1526,2354,801,1047,283,462,75,110,503,781
7,2009,76,1510000,662929,847071,579151,722960,52579,81651,3601,4654,22511,30995,619,723,4468,6088,619462,786747,538847,667120,51104,79450,2829,3670,22230,30569,504,635,3948,5303,43467,60324,40304,55840,1475,2201,772,984,281,426,115,88,520,785
7,2009,77,1455744,631391,824353,556971,711141,46564,74627,3167,4370,20169,28080,495,617,4025,5518,590807,767413,518999,658255,45299,72594,2562,3476,19932,27700,432,520,3583,4868,40584,56940,37972,52886,1265,2033,605,894,237,380,63,97,442,650
7,2009,78,1417539,606615,810924,538336,703546,42300,70239,2989,3885,18776,27205,496,584,3718,5465,567487,755839,501794,652392,41135,68280,2299,3007,18551,26867,419,511,3289,4782,39128,55085,36542,51154,1165,1959,690,878,225,338,77,73,429,683
7,2009,79,1398480,587904,810576,521269,702536,41339,71439,2730,4003,18442,26737,443,590,3681,5271,550138,755770,485985,651540,40119,69650,2126,3096,18237,26367,392,496,3279,4621,37766,54806,35284,50996,1220,1789,604,907,205,370,51,94,402,650
7,2009,80,1270444,526176,744268,469993,650349,34736,61923,2420,3345,15461,23529,412,520,3154,4602,493350,696295,439348,605738,33737,60257,1858,2603,15293,23242,353,437,2761,4018,32826,47973,30645,44611,999,1666,562,742,168,287,59,83,393,584
7,2009,81,1236769,501564,735205,449636,644781,32213,60281,2134,2987,14267,22091,333,493,2981,4572,471690,690600,421643,603288,31333,58705,1679,2363,14076,21803,291,429,2668,4012,29874,44605,27993,41493,880,1576,455,624,191,288,42,64,313,560
7,2009,82,1152248,456484,695764,410039,612992,28993,55671,1867,2864,12735,19620,251,440,2599,4177,430514,655600,385685,575630,28226,54287,1446,2246,12607,19382,220,357,2330,3698,25970,40164,24354,37362,767,1384,421,618,128,238,31,83,269,479
7,2009,83,1067638,412912,654726,370800,577579,26488,51871,1648,2636,11333,18371,252,350,2391,3919,389588,617505,348923,542944,25792,50576,1333,2086,11217,18130,205,303,2118,3466,23324,37221,21877,34635,696,1295,315,550,116,241,47,47,273,453
7,2009,84,1000612,375715,624897,338071,553927,23230,48206,1520,2378,10670,16498,178,328,2046,3560,355145,590876,318825,522284,22679,47016,1125,1835,10538,16268,156,276,1822,3197,20570,34021,19246,31643,551,1190,395,543,132,230,22,52,224,363
7,2009,85,5367301,1735347,3631954,1565314,3246848,104272,269461,6152,11854,49158,82938,918,1778,9533,19075,1645918,3464939,1481883,3091446,101522,263493,4723,9511,48613,81953,747,1523,8430,17013,89429,167015,83431,155402,2750,5968,1429,2343,545,985,171,255,1103,2062
4,2010,999,308745538,151781326,156964212,119698920,122238141,19205040,21045595,1889695,1849811,7218477,7941039,342904,331721,3426290,3557905,126162526,132105418,97017621,100301335,18068911,19853611,1115756,1147502,6969823,7691693,250698,246518,2739717,2864759,25618800,24858794,22681299,21936806,1136129,1191984,773939,702309,248654,249346,92206,85203,686573,693146
4,2010,0,3944153,2014276,1929877,1459844,1393175,303482,295225,32676,31799,93601,88424,5898,5683,118775,115571,1498801,1432961,1020590,969875,274837,267650,17374,17035,87546,82645,3885,3701,94569,92055,515475,496916,439254,423300,28645,27575,15302,14764,6055,5779,2013,1982,24206,23516
4,2010,1,3978070,2030853,1947217,1474300,1408397,307825,299570,32861,31716,94373,90015,5979,5869,115515,111650,1515521,1451741,1033698,985201,279656,272165,17461,17000,88359,84372,3970,3904,92377,89099,515332,495476,440602,423196,28169,27405,15400,14716,6014,5643,2009,1965,23138,22551
4,2010,2,4096929,2092198,2004731,1521589,1450439,315538,307515,34019,32986,99537,95955,6098,5900,115417,111936,1560234,1495048,1065258,1013718,287037,280124,17914,17713,93666,90322,4029,3852,92330,89319,531964,509683,456331,436721,28501,27391,16105,15273,5871,5633,2069,2048,23087,22617
4,2010,3,4119040,2104550,2014490,1537343,1465817,316140,305868,34757,33179,98095,95304,6070,5875,112145,108447,1573385,1504599,1081166,1027835,288009,278783,18268,17704,92130,89721,4056,3861,89756,86695,531165,509891,456177,437982,28131,27085,16489,15475,5965,5583,2014,2014,22389,21752
4,2010,4,4063170,2077550,1985620,1528347,1451256,305968,298133,33656,32490,97123,95116,5916,5802,106540,102823,1562139,1492445,1083851,1025826,279485,272571,17933,17569,91482,89925,3922,3897,85466,82657,515411,493175,444496,425430,26483,25562,15723,14921,5641,5191,1994,1905,21074,20166
4,2010,5,4056858,2072094,1984764,1528985,1454775,302477,293104,33283,32226,99105,99323,5978,5642,102266,99694,1567978,1501923,1092670,1037744,277077,268338,18076,17324,93600,94139,4091,3896,82464,80482,504116,482841,436315,417031,25400,24766,15207,14902,5505,5184,1887,1746,19802,19212
4,2010,6,4066381,2075319,1991062,1539837,1467177,300329,291737,32208,31752,98189,98812,5712,5385,99044,96199,1583521,1517485,1113297,1057095,275867,268019,17731,17207,92856,93756,3938,3690,79832,77718,491798,473577,426540,410082,24462,23718,14477,14545,5333,5056,1774,1695,19212,18481
4,2010,7,4030579,2057076,1973503,1528205,1455698,300193,291895,32333,31315,96873,97696,5700,5320,93772,91579,1573053,1507167,1107642,1050738,276146,268844,17708,17173,91715,92792,3967,3660,75875,73960,484023,466336,420563,404960,24047,23051,14625,14142,5158,4904,1733,1660,17897,17619
4,2010,8,4046486,2065453,1981033,1535869,1463843,307343,298001,32270,30949,92931,93180,5507,5330,91533,89730,1586215,1519806,1118940,1062932,283753,275207,17873,17191,88005,88387,3794,3626,73850,72463,479238,461227,416929,400911,23590,22794,14397,13758,4926,4793,1713,1704,17683,17267
4,2010,9,4148353,2119696,2028657,1572819,1496582,318870,308752,32745,31683,98255,97726,5642,5519,91365,88395,1636228,1564510,1151524,1092694,295182,285659,18437,17720,93284,93042,3988,3812,73813,71583,483468,464147,421295,403888,23688,23093,14308,13963,4971,4684,1654,1707,17552,16812
4,2010,10,4172541,2135996,2036545,1588685,1506455,324991,313032,33243,31820,93547,92530,5729,5330,89801,87378,1656551,1577996,1170734,1107211,301382,290345,18940,18069,88656,87859,4021,3730,72818,70782,479445,458549,417951,399244,23609,22687,14303,13751,4891,4671,1708,1600,16983,16596
4,2010,11,4114415,2103264,2011151,1571169,1493241,317478,307696,32317,31320,90033,89483,5564,5186,86703,84225,1639450,1564952,1166716,1104610,294619,285558,18569,17904,85199,84800,3934,3669,70413,68411,463814,446199,404453,388631,22859,22138,13748,13416,4834,4683,1630,1517,16290,15814
4,2010,12,4106243,2100145,2006098,1566444,1488374,319608,308723,32002,31179,93000,91031,5525,5231,83566,81560,1642099,1567189,1165899,1105544,297596,287040,18270,17970,88304,86449,3953,3735,68077,66451,458046,438909,400545,382830,22012,21683,13732,13209,4696,4582,1572,1496,15489,15109
4,2010,13,4118013,2104914,2013099,1575921,1496781,317406,308257,32053,31084,93435,92331,5513,5026,80586,79620,1649953,1578230,1178377,1117353,295332,287171,18356,17864,88795,87748,3887,3544,65206,64550,454961,434869,397544,379428,22074,21086,13697,13220,4640,4583,1626,1482,15380,15070
4,2010,14,4165982,2135543,2030439,1599613,1512289,324263,312992,32256,30609,94821,92276,5579,5414,79011,76859,1679465,1596067,1200338,1132605,302272,291924,18636,17624,90210,87713,3954,3777,64055,62424,456078,434372,399275,379684,21991,21068,13620,12985,4611,4563,1625,1637,14956,14435
4,2010,15,4242820,2177022,2065798,1623865,1532305,341474,329047,33102,31498,95680,91477,5649,5500,77252,75971,1718822,1630153,1222695,1151761,319150,307587,19289,18160,91001,87016,4011,3884,62676,61745,458200,435645,401170,380544,22324,21460,13813,13338,4679,4461,1638,1616,14576,14226
4,2010,16,4316139,2216034,2100105,1647584,1551761,357302,344127,33993,32656,96937,91686,5739,5669,74479,74206,1753044,1663435,1241730,1170361,334677,322345,20001,19300,92303,87203,4075,4096,60258,60130,462990,436670,405854,381400,22625,21782,13992,13356,4634,4483,1664,1573,14221,14076
4,2010,17,4395295,2263153,2132142,1680652,1575582,370196,352211,35220,33213,99164,93830,6020,5660,71901,71646,1793388,1695022,1268667,1193158,346960,330686,20798,19785,94520,89219,4250,4022,58193,58152,469765,437120,411985,382424,23236,21525,14422,13428,4644,4611,1770,1638,13708,13494
4,2010,18,4500855,2305473,2195382,1712901,1621164,373308,362447,36931,33724,106093,100550,6437,5973,69803,71524,1828202,1754541,1295479,1237535,349530,339245,21537,20174,101235,95698,4513,4225,55908,57664,477271,440841,417422,383629,23778,23202,15394,13550,4858,4852,1924,1748,13895,13860
4,2010,19,4585234,2341984,2243250,1743389,1657052,373979,368827,36253,33139,114611,108699,6958,6330,66794,69203,1864137,1807444,1326148,1278989,349549,344875,20839,19906,109387,103574,4952,4580,53262,55520,477847,435806,417241,378063,24430,23952,15414,13233,5224,5125,2006,1750,13532,13683
4,2010,20,4519129,2308319,2210810,1726092,1634953,361443,360766,35635,32344,115910,111572,7163,6518,62076,64657,1835844,1788153,1313079,1268332,337531,337170,20339,19562,110760,106592,5057,4746,49078,51751,472475,422657,413013,366621,23912,23596,15296,12782,5150,4980,2106,1772,12998,12906
4,2010,21,4354294,2223198,2131096,1671855,1581445,334436,338027,34055,30408,118246,114775,6962,6255,57644,60186,1767123,1729050,1272522,1232055,311801,315712,19023,18321,113422,109952,4949,4622,45406,48388,456075,402046,399333,349390,22635,22315,15032,12087,4824,4823,2013,1633,12238,11798
4,2010,22,4264642,2177797,2086845,1654405,1561861,313868,319957,33269,29796,115096,111469,6943,6208,54216,57554,1719882,1687947,1251912,1214788,292372,298115,18218,17672,110433,106957,4862,4555,42085,45860,457915,398898,402493,347073,21496,21842,15051,12124,4663,4512,2081,1653,12131,11694
4,2010,23,4198571,2140799,2057772,1637521,1545995,298975,309298,32595,28950,113671,112203,6888,6097,51149,55229,1686751,1661719,1237654,1200865,278048,287898,17651,16990,109107,107862,4783,4435,39508,43669,454048,396053,399867,345130,20927,21400,14944,11960,4564,4341,2105,1662,11641,11560
4,2010,24,4249363,2164063,2085300,1661113,1570439,295391,307628,32495,29160,117955,118290,7056,6271,50053,53512,1702279,1684976,1254330,1221171,274198,286128,17018,16991,113380,113854,4931,4685,38422,42147,461784,400324,406783,349268,21193,21500,15477,12169,4575,4436,2125,1586,11631,11365
4,2010,25,4262350,2161308,2101042,1663025,1581643,289153,305404,32041,29004,121568,126238,6885,6195,48636,52558,1699058,1696485,1255291,1227790,268199,284324,16968,16769,116947,121911,4735,4530,36918,41161,462250,404557,407734,353853,20954,21080,15073,12235,4621,4327,2150,1665,11718,11397
4,2010,26,4152305,2097088,2055217,1614883,1543590,276393,296269,31255,28384,121112,129836,6605,6039,46840,51099,1650473,1658297,1220883,1196456,256376,275596,16270,16302,116617,125687,4654,4448,35673,39808,446615,396920,394000,347134,20017,20673,14985,12082,4495,4149,1951,1591,11167,11291
4,2010,27,4248869,2140651,2108218,1650930,1582280,280290,303198,31961,29064,123535,136239,6696,6139,47239,51298,1680506,1697225,1244243,1222497,260095,281686,16693,16638,118990,131948,4681,4501,35804,39955,460145,410993,406687,359783,20195,21512,15268,12426,4545,4291,2015,1638,11435,11343
4,2010,28,4215249,2118605,2096644,1636462,1573007,276060,300316,30593,28173,123099,139441,6567,6034,45824,49673,1665734,1686514,1236196,1213412,256150,279330,15723,15818,118574,135063,4596,4369,34495,38522,452871,410130,400266,359595,19910,20986,14870,12355,4525,4378,1971,1665,11329,11151
4,2010,29,4223076,2117939,2105137,1637331,1577352,278315,306013,30788,28607,119612,137973,6547,5826,45346,49366,1663686,1693400,1234913,1216214,258878,284754,16017,16278,115028,133700,4580,4242,34270,38212,454253,411737,402418,361138,19437,21259,14771,12329,4584,4273,1967,1584,11076,11154
4,2010,30,4285668,2160802,2124866,1664868,1586832,287929,312684,31125,28369,125582,142248,6650,6097,44648,48636,1693930,1707063,1251710,1219907,267584,291270,15874,15952,121000,137904,4586,4468,33176,37562,466872,417803,413158,366925,20345,21414,15251,12417,4582,4344,2064,1629,11472,11074
4,2010,31,3970218,1988155,1982063,1534953,1481064,261172,290291,28342,26383,117196,134042,5737,5429,40755,44854,1568471,1594460,1162560,1140779,243280,270461,14871,14832,113060,130052,4073,3894,30627,34442,419684,387603,372393,340285,17892,19830,13471,11551,4136,3990,1664,1535,10128,10412
4,2010,32,3986847,1994476,1992371,1544686,1495722,258096,286962,28480,26634,117322,133637,5867,5362,40025,44054,1566634,1595353,1164525,1145887,240309,267386,14761,14980,113147,129459,4111,3920,29781,33721,427842,397018,380161,349835,17787,19576,13719,11654,4175,4178,1756,1442,10244,10333
4,2010,33,3880150,1936863,1943287,1498501,1457015,248292,278351,27630,25743,118709,135134,5617,5245,38114,41799,1520296,1552407,1127787,1111485,231164,259375,14479,14622,114565,131116,3980,3770,28321,32039,416567,390880,370714,345530,17128,18976,13151,11121,4144,4018,1637,1475,9793,9760
4,2010,34,3839216,1916204,1923012,1479458,1440931,244824,274498,27096,25422,122769,137289,5259,5043,36798,39829,1504119,1534883,1111855,1097077,228232,255920,14089,14241,118752,133298,3748,3683,27443,30664,412085,388129,367603,343854,16592,18578,13007,11181,4017,3991,1511,1360,9355,9165
4,2010,35,3956434,1980916,1975518,1534209,1485508,250448,279404,27468,25721,128321,141524,5493,4901,34977,38460,1561904,1583388,1158075,1135891,234638,261800,14180,14559,124438,137726,3957,3601,26616,29811,419012,392130,376134,349617,15810,17604,13288,11162,3883,3798,1536,1300,8361,8649
4,2010,36,3802087,1890595,1911492,1462874,1434197,239580,271638,26020,24875,123937,139287,4887,4788,33297,36707,1499567,1536395,1111473,1099394,225006,254822,13693,14176,120402,135685,3547,3559,25446,28759,391028,375097,351401,334803,14574,16816,12327,10699,3535,3602,1340,1229,7851,7948
4,2010,37,3934445,1953386,1981059,1510461,1486807,251497,284419,26414,25265,126545,142931,4907,4777,33562,36860,1562489,1604541,1158715,1150483,237048,267914,14188,14539,122972,139184,3627,3527,25939,28894,390897,376518,351746,336324,14449,16505,12226,10726,3573,3747,1280,1250,7623,7966
